								
Playlist download for:

Station: KALX
DJ: Kendra Levine
Number of entries: 9999999
Fields are comma delimited, in the following header order:

playid,show,playtype,genre,timestamp,artist,title,albumtitle,label,prepost,programtype,iswebcast,isrequest
12462463,Kendra K,Single,,07-12-2014 @ 07:15:00,Rancid,Idle Hands,I'm Not The Only One,Lookout,,live,y,
12462441,Kendra K,Single,,07-12-2014 @ 07:13:00,Lizards,Is It Late?,Is It Late?,Demos-Tones Records,,live,y,
12462429,Kendra K,Single,,07-12-2014 @ 07:10:00,Divine,Born to be Cheap,Born To Be Cheap,Wax Trax!,,live,y,
12462422,Kendra K,,,07-12-2014 @ 07:08:00,X-Teens,Anyone Can,Nothing Left To Say,Artnik Records,,live,y,
12462410,Kendra K,,,07-12-2014 @ 07:06:00,Pointed Stickl,,,,,live,y,
12462412,Kendra K,Single,,07-12-2014 @ 07:06:00,Pointed Sticks,What Do You Want Me To Do,What Do You Want Me To Do,Quintessence Records,,live,y,
12462403,Kendra K,Feature Single,,07-12-2014 @ 07:03:00,Dwight Twilley Band,Shark,Shark,Hozac,,live,y,
12462383,Kendra K,,,07-12-2014 @ 06:57:00,Curtis  Harding,Keep on Shining,Keep on Shining,Burger Records,,live,y,
12462375,Kendra K,Single,,07-12-2014 @ 06:54:00,Ballantynes,Fait,Faith,La-Ti-Da Records,,live,y,
12462354,Kendra K,,,07-12-2014 @ 06:52:00,Shirelles,Things I Want To Hear (Pretty Words),Baby, It's You,Scepter Records,,live,y,
12462346,Kendra K,Feature Single,,07-12-2014 @ 06:48:00,Chad VanGallen,I Want You Back,I Want You Back,Sub Pop,,live,y,
12462331,Kendra K,,,07-12-2014 @ 06:46:00,Ramonas,Wait!,Spread The Germs,Kelt,,live,y,
12462318,Kendra K,Single,,07-12-2014 @ 06:38:00,Parasites,Hang Up,Hang Up,Lookout,,live,y,
12462284,Kendra K,Single,,07-12-2014 @ 06:36:00,Ramones,Bonzo Goes To Bitburg,Bonzo Goes To Bitburg,Beggars Banquet,,live,y,
12462275,Kendra K,Feature Single,,07-12-2014 @ 06:34:00,Angel Sluts,Social Breakdown,Susie Was A Nihilist,Fat Sandwich,,live,y,
12462264,Kendra K,Single,,07-12-2014 @ 06:29:00,John C. Clarke,A Distant Relation,A Distant Relation,Epic,,live,y,
12462233,Kendra K,Single,,07-12-2014 @ 06:26:00,Bleeding Rainbow,Waking Dream,Waking Dream,Kanine,,live,y,
12462230,Kendra K,,,07-12-2014 @ 06:23:00,Lemon Curd,A Day In The University,Nemo's Land,Cornflakes Zoo,,live,y,
12462180,Kendra K,,,07-12-2014 @ 06:15:00,Morris Lewis,One Hundread Percent of Your Love,One Hundread Percent Of Your Love,C.J. Records,,live,y,
12462150,Kendra K,Single,,07-12-2014 @ 06:11:00,Lydia Murdock,Superstar,Superstar,Team Entertainment,,live,y,
12462149,Kendra K,Feature Single,,07-12-2014 @ 06:09:00,G-Flux,Meneito,Ritmo Universal,Electric Cowbell,,live,y,
12462122,Kendra K,Single,,07-12-2014 @ 06:04:00,Wesley Willard,Hubba Hubba, Zoot Zoot,Hubba Hubba, Zoot Zoot,Overture,,live,y,
12432990,Kendra K,,,07-07-2014 @ 08:58:00,Delta 5,Leaving,Shadow,PRE,,live,y,
12432972,Kendra K,,,07-07-2014 @ 08:55:00,Floyd Daykill Combo,Dance Franny Dance,Dance Franny Dance,Jetstar Records,,live,y,
12432961,Kendra K,,,07-07-2014 @ 08:52:00,Booker T and the MGs,Outrage,Outrage,Stax,,live,y,
12432952,Kendra K,,,07-07-2014 @ 08:49:00,Pebbles,You Can't Sit Down,You Can't Sit Down,Planet Pimp,,live,y,
12432946,Kendra K,,,07-07-2014 @ 08:48:00,Hi-Fives,Misery,Sometimes,Go Zombie!,,live,y,
12432932,Kendra K,,,07-07-2014 @ 08:45:00,Ye Ascoyne d'Ascoynes,Just the Biggest Thing,Just the Biggest Thing,Hangmand Records,,live,y,
12432926,Kendra K,,,07-07-2014 @ 08:43:00,Kirks,(I'm) Nothing Like You,Get Out,Cup of Knowledge Records,,live,y,
12432917,Kendra K,Feature Single,,07-07-2014 @ 08:41:00,Johnny Illband,Post Office,Post Office,Dusty Medical,,live,y,
12432898,Kendra K,,,07-07-2014 @ 08:36:00,Beat Happening,Nancy Sin,Nancy Sin,K Records,,live,y,
12432873,Kendra K,,,07-07-2014 @ 08:33:00,Nancy Sinatra,Sugar Town,Summer Wine,Reprise,,live,y,
12432872,Kendra K,,,07-07-2014 @ 08:32:00,Everly Brothers,Wake Up Little Susie,Wake Up Little Susie,Cadence,,live,y,
12432854,Kendra K,,,07-07-2014 @ 08:29:00,Nick Lowe and Dave Edmunds,When Will I Be Loved,Sing the Everly Brothers,Columbia,,live,y,
12432834,Kendra K,Feature Single,,07-07-2014 @ 08:25:00,Rodrigo Amarante,Wood and Graphite,James Came By Today,Easy Sound,,live,y,
12432833,Kendra K,,,07-07-2014 @ 08:20:00,Diana Rutherford,Missing You,Missing You,Xterminator,,live,y,
12432767,Kendra K,Feature Single,,07-07-2014 @ 08:16:00,Bevel Emboss,City of Amsterdam,I Like Movies,BMRD Entertainments,,live,y,
12432758,Kendra K,,,07-07-2014 @ 08:14:00,Pirate Party,No Fur on A Whale,Sounds &amp; Songs of the Sea,Flatter,,live,y,
12432740,Kendra K,Compilation,,07-07-2014 @ 08:10:00,Nuisance,Dragon Fly,Brouhaha,Piggly Wiggly Records,,live,y,
12432716,Kendra K,,,07-07-2014 @ 08:05:00,Amebix,Belief,Who's The Enemy,Spiderleg,,live,y,
12432710,Kendra K,Feature Single,,07-07-2014 @ 08:00:00,Radio Shock,Trapper Keeper,Trapper Keeper,Decoherence,,live,y,
12432681,Kendra K,,,07-07-2014 @ 07:56:00,Helen Love,Joey Ramone,Joey Ramone,Damaged Goods,,live,y,
12432671,Kendra K,,,07-07-2014 @ 07:54:00,Milky Wimpshake,My Heart Beats Faster Than Techno,Love Songs For Punk Rockers,Slampt,,live,y,
12432662,Kendra K,,,07-07-2014 @ 07:52:00,Lunchbox,Ordinary Day,Don't So Creepy,Motor Way,,live,y,
12432661,Kendra K,Feature Single,,07-07-2014 @ 07:48:00,Kids on A Crime Spree,We're So Good,We're So Good,S/R,,live,y,
12432646,Kendra K,,,07-07-2014 @ 07:47:00,Jumprope,Yesteryear,No Happy Songs E.P.,Twee Kitten Records,,live,y,
12432635,Kendra K,Feature Single,,07-07-2014 @ 07:42:00,Los Discos Duro,Muchachada,Te Le Creo,Discos Mas,,live,y,
12432634,Kendra K,Single,,07-07-2014 @ 07:39:00,Tiffany,I Think We're Alone,I Think We're Alone Now,MCA/Chess,,live,y,
12432596,Kendra K,Feature,,07-07-2014 @ 07:33:00,Zongo Junction,The Van That Got Away (Seafloor Remix),The Van That Got Away,Primary,,live,y,
12432575,Kendra K,,,07-07-2014 @ 07:27:00,Sewer Trout,President of the Anarchists Club,Sex Trout,Lookout,,live,y,
12432553,Kendra K,,,07-07-2014 @ 07:24:00,Kent 3,Estrogen Cruiser,Coin of the Realm,Empty Records,,live,y,
12432552,Kendra K,,,07-07-2014 @ 07:21:00,Glenn Eric Band,Fire Of Love,Hollywood &amp; Vine,Elephant 6,,live,y,
12432517,Kendra K,Single,,07-07-2014 @ 07:13:00,Firewood,Komfort,It Must be 12&quot; to be Named 7&quot;,Robber Baron Records,,live,y,y
12432495,Kendra K,,,07-07-2014 @ 07:11:00,Car,Knows When,Knows When,Empty Pool Records,,live,y,
12432483,Kendra K,,,07-07-2014 @ 07:07:00,Northern Picture Library,Norfolk Windmills,Paris,Sarah,,live,y,
12432456,Kendra K,Feature Single,,07-07-2014 @ 07:00:00,Mogwai,Tell Everybody That I Love Them,Tell Everybody That I Love Them,Sub Pop,,live,y,
12432455,Kendra K,,,07-07-2014 @ 06:54:00,Nation of Ulysses,The Sound of Young America,The Sound of Young America,DisKord,,live,y,
12432408,Kendra K,,,07-07-2014 @ 06:51:00,Observers,Lead Pill,Lead Pill,Super-Secret Records,,live,y,
12432407,Kendra K,Feature Single,,07-07-2014 @ 06:49:00,Electric Eels,Jaguar Ride,Jaguar Ride,Hozac,,live,y,
12432394,Kendra K,,,07-07-2014 @ 06:47:00,Porcelain Boys,If You Were Real,If You Were Real,THD Records,,live,y,
12432390,Kendra K,Feature Single,,07-07-2014 @ 06:45:00,Knew,World War Ay Ay Ay Alright,What's Hip (Long Walk),Little Snappy Numbers,,live,y,
12432359,Kendra K,,,07-07-2014 @ 06:39:00,Josef K,Pictures (of Cindy),Chance Meeting,Postcard Records,,live,y,
12432345,Kendra K,Single,,07-07-2014 @ 06:37:00,Woody and the Splinters,Play A Part,I Wanna Put My Rock Inside You,VTR,,live,y,
12432328,Kendra K,Single,,07-07-2014 @ 06:34:00,Mr. T Experience,King Dork,King Dork/Out of Sight Out of Mind,G-Force Records,,live,y,
12432300,Kendra K,,,07-07-2014 @ 06:32:00,Plan A Project,Plan A.,Use Your Head,13 Roacho,,live,y,
12432287,Kendra K,Feature Single,,07-07-2014 @ 06:26:00,Mallard,Shreds,Shreds/Glass Dream R.I.P.s,Mt. St. Mt.,,live,y,
12432259,Kendra K,,,07-07-2014 @ 06:19:00,Sea Scouts,Destroy Your Local McDonalds,Word As A Weapon,Zum,,live,y,
12432246,Kendra K,Single,,07-07-2014 @ 06:16:00,JWYANZA,Pain Dub,Pain,T R Records,,live,y,
12432237,Kendra K,,,07-07-2014 @ 06:13:00,Martin Creed,Words,S/T,Smart Guy,,live,y,
12432231,Kendra K,,,07-07-2014 @ 06:11:00,Odd Numbers,The Easy Life,The Easy Life,Detour Records,,live,y,
12432227,Kendra K,Feature Single,,07-07-2014 @ 06:07:00,Dancer,Bitchin' Heat,Bitchin' Heat,Grazer,,live,y,
12432191,Kendra K,Single,,07-07-2014 @ 06:05:00,Bizarros,Lady Doubonette,Lady Doubonette,Gorilla Records,,live,y,
12402248,Kendra K,,,07-01-2014 @ 23:57:00,Monty Python,Four Yorkshiremen,The Final Rip Off,Virgin,,live,y,
12402226,Kendra K,Compilation,,07-01-2014 @ 23:53:00,Tommy Blake,Shake Around,Sun Rockabilly vol. 1,Sun/AVI,,live,y,
12402219,Kendra K,,,07-01-2014 @ 23:50:00,Carl Smith,Loose Talk,The Essential Carl Smith 1950-1956,Columbia,,live,y,
12402213,Kendra K,,,07-01-2014 @ 23:48:00,Maddox Brothers and Rose,(Pay Me) Alimony,1946-1951 Volume 2,Arhoolie,,live,y,
12402205,Kendra K,,,07-01-2014 @ 23:46:00,Hank Snow,Ridin' Home,Heart Break Trail,RCA Victor,,live,y,
12402196,Kendra K,,,07-01-2014 @ 23:43:00,Stompin' Tom Connors,Canada Day, Up Canada Way,Souveniers,EMI Canada,,live,y,y
12402167,Kendra K,,,07-01-2014 @ 23:36:00,Arthur Alexander,You Better Move On,A Shot of Rhythm and Blues,Ace,,live,y,
12402163,Kendra K,,,07-01-2014 @ 23:34:00,Wilson Pickett,The Land of 1000 Dances,The Exciting Wilson Pickett,Atlantic,,live,y,
12402146,Kendra K,,,07-01-2014 @ 23:32:00,Aretha Franklin,Think,Aretha Now,Atlantic,,live,y,
12402135,Kendra K,Feature,,07-01-2014 @ 23:28:00,Wendy Rene,Gone For Good,After Laughter Comes Tears: Complete Stax &amp; Volt Singles and Rarities 1964-65,Light in the Attic,,live,y,
12402130,Kendra K,Feature Compilation,,07-01-2014 @ 23:25:00,Don Thomas,Come On Train,Wigan Casino Soul Club,Charly,,live,y,
12402106,Kendra K,,,07-01-2014 @ 23:20:00,Fire Dept.,Where Do You Keep Your Heart?,Where Do You Keep Your Heart?,Yep!,,live,y,
12402086,Kendra K,,,07-01-2014 @ 23:17:00,Games,Don't Look For Her,Don't Look For Her,Rob's House,,live,y,
12402077,Kendra K,,,07-01-2014 @ 23:13:00,White Wires,Stay Up Late,Girly Girly Girly,Douchemaster Records,,live,y,
12402068,Kendra K,Feature Single,,07-01-2014 @ 23:11:00,Dark Beach,UFO,Scream Queen,Unicorn Power/Dark Beach,,live,y,
12402065,Kendra K,,,07-01-2014 @ 23:09:00,Groove Farm,Surfin' Into Your Heart,Going Bananas With...,Subway Organization,,live,y,
12402054,Kendra K,,,07-01-2014 @ 23:07:00,Kinks,All Day And All Of The Night,Kinks-Size,Reprise,,live,y,y
12402021,Kendra K,,,07-01-2014 @ 22:58:00,Beach Boys,Don't Worry Baby,Don't Worry Baby,Capitol,,live,y,
12402015,Kendra K,,,07-01-2014 @ 22:55:00,Kris Kristofferson,Jesus Was A Capricorn (Ode To John Prine),Jesus Was A Capricorn (Ode To John Prine),Monument,,live,y,
12402000,Kendra K,,,07-01-2014 @ 22:53:00,Marty Robbins,Jimmy Martinez,Ghost Train,Columbia,,live,y,
12401995,Kendra K,,,07-01-2014 @ 22:50:00,Rod Stewart,Reason to Believe,Maggie May,Mercury,,live,y,
12401983,Kendra K,,,07-01-2014 @ 22:47:00,Ivica Serfezi,Svirai mi, gitaro,Bilo i proslo je,Jugoton,,live,y,
12401982,Kendra K,,,07-01-2014 @ 22:45:00,Hanky Panky Player,Toyland,Toyland,Cricket,,live,y,
12401965,Kendra K,,,07-01-2014 @ 22:42:00,Joe Jones,California Sun,California Sun,Roulette,,live,y,
12401957,Kendra K,,,07-01-2014 @ 22:39:00,The Hi-Fives,Julie,Julie,Bell Records,,live,y,
12401930,Kendra K,Feature,,07-01-2014 @ 22:33:00,Quantic,Magnetica,Magnetica,Tru Thoughts,,live,y,
12401929,Kendra K,Single,,07-01-2014 @ 22:28:00,Native,Take A Chance On Love,Take A Chance On Love,Jamaica,,live,y,
12401915,Kendra K,,,07-01-2014 @ 22:25:00,Tubes,TV Is King,Remote Control,A&amp;M,,live,y,y
12401905,Kendra K,Feature,,07-01-2014 @ 22:23:00,Spits,2018,Kill The Kool,In The Red,,live,y,
12401881,Kendra K,,,07-01-2014 @ 22:18:00,Red Cross,Annette's Got The Hits,S/T,Posh Boy,,live,y,y
12401872,Kendra K,,,07-01-2014 @ 22:14:00,Young Canadians,Data Redux,This Is Your Life,Quintessence,,live,y,
12401858,Kendra K,Feature,,07-01-2014 @ 22:09:00,Fucked Up,Warm Change,Glass Boys,Matador,,live,y,
12401849,Kendra K,,,07-01-2014 @ 22:05:00,Fifteen,Petroleum Distillation,The Choice of a New Generation,Lookout,,live,y,
12401821,Kendra K,Compilation,,07-01-2014 @ 21:58:00,Los Guacharacos,Baila Rosita,Cumbia Cumbia 2,Disco Fuentes,,live,y,
12401809,Kendra K,Feature Single,,07-01-2014 @ 21:55:00,Los Disco Duro,Te Lo Creo,Te Lo Creo,Discos Mas,,live,y,
12401800,Kendra K,,,07-01-2014 @ 21:52:00,CSS,Let's Make Love And Listen To Death From Above,Cansei De Ser Sexy,Sub Pop,,live,y,
12401786,Kendra K,Feature,,07-01-2014 @ 21:48:00,Mr Little Jeans,Good Mistake,Pocketknife,Harvest,,live,y,
12401781,Kendra K,,,07-01-2014 @ 21:45:00,Stromae,Ta Fete,Racine Carree,Universal,,live,y,
12401750,Kendra K,,,07-01-2014 @ 21:38:00,Troggs,With A Girl Like You,Best of the Troggs,Rhino,,live,y,
12401739,Kendra K,Feature,,07-01-2014 @ 21:34:00,R.E.M.,Love Is All Around,Unplugged 1991 &amp; 2001,Rhino,,live,y,
12401729,Kendra K,Single,,07-01-2014 @ 21:31:00,Hindu Love Gods,Narrator,Gonna Have A Good Time Tonight,IRS,,live,y,
12401720,Kendra K,,,07-01-2014 @ 21:29:00,dBs,Neverland,Repercussion,Albion,,live,y,
12401716,Kendra K,,,07-01-2014 @ 21:27:00,Plimsouls,A Million Miles Away,Everywhere At Once,Geffen,,live,y,
12401701,Kendra K,,,07-01-2014 @ 21:24:00,Bryan Adams,The Only One,Cuts Like A Knife,A&amp;M,,live,y,
12401680,Kendra K,,,07-01-2014 @ 21:16:00,Cheap Time,Down The Tube,Fantastic Explanation (And Similar Situations),In The Red,,live,y,
12401674,Kendra K,Feature Single,,07-01-2014 @ 21:14:00,Slushy,Pocket,Candy,Randy,,live,y,
12401658,Kendra K,Feature,,07-01-2014 @ 21:11:00,Strypes,What the People Don't See,Snapshot,Island,,live,y,
12401654,Kendra K,,,07-01-2014 @ 21:08:00,Thee Headcoats,Louis Riel,Louis Riel,Nardwuar,,live,y,
12401644,Kendra K,,,07-01-2014 @ 21:06:00,The Evaporators,United Empire Loyalists,United Empire Loyalists,Nardwuar,,live,y,
12401633,Kendra K,,,07-01-2014 @ 21:03:00,The Hi-Fives,Baby Let's Grow Old,It's Up To You,Lookout,,live,y,
12323249,Kendra K,Compilation,,06-17-2014 @ 23:55:00,Sad Sack Set,World For Us,World For Us,Spectra Sound Records,,live,y,
12323242,Kendra K,Compilation,,06-17-2014 @ 23:53:00,The Guards,Hulabaloo,Boom Boom,Strasse Beat Records,,live,y,
12323241,Kendra K,Feature Compilation,,06-17-2014 @ 23:51:00,Los Locos Del Ritmo,Hey Joe,Los Nuggets,Rock Beat,,live,y,
12323207,Kendra K,Feature,,06-17-2014 @ 23:46:00,Skull Defekts,The Fable,Dances in Dreams of Known Unknown,Thrill Jockey,,live,y,
12323206,Kendra K,Feature Single,,06-17-2014 @ 23:45:00,UV Race,Charlie Sheen,Gypsy King,Hozac,,live,y,
12323180,Kendra K,,,06-17-2014 @ 23:38:00,Nodzzz,Is She There?,S/T,What's Your Rupture?,,live,y,
12323172,Kendra K,Feature,,06-17-2014 @ 23:36:00,Tony Molina,Change My Ways,Dissed and Dismissed,Slumberland,,live,y,
12323157,Kendra K,Feature,,06-17-2014 @ 23:33:00,September Girls,Ships,Cursing the Sea,Fortuna Pop,,live,y,
12323156,Kendra K,Single,,06-17-2014 @ 23:31:00,Raooul,Summer Nights,Fresh and Nubile,Lookout,,live,y,
12323155,Kendra K,,,06-17-2014 @ 23:29:00,Courtney and the Crushers,Burnside Street,S/T,Hover Craft,,live,y,
12323154,Kendra K,Single,,06-17-2014 @ 23:25:00,Cringer,Zen Flesh, Zen Bones,Zen Flesh, Zen Bones,Vinyl Communication,,live,y,
12323106,Kendra K,Compilation,,06-17-2014 @ 23:19:00,Glenda Collins,Something I've Got To Tell You Baby,It's Hard To Believe,Razor &amp; Tie,,live,y,
12323105,Kendra K,,,06-17-2014 @ 23:16:00,Sissies,Stand Up,Look back and Laugh,New Disorder,,live,y,
12323074,Kendra K,Feature,,06-17-2014 @ 23:11:00,Coathangers,Merry Go Round,Suck My Shirt,Suicide Squeeze,,live,y,
12323060,Kendra K,Feature Single,,06-17-2014 @ 23:09:00,Dark Beach,Swamp Girl,Scream Queen,Scream Queen,,live,y,
12323049,Kendra K,,,06-17-2014 @ 23:06:00,Jacuzzi Boys,Glazin',Glazin',Hardly Art,,live,y,
12323037,Kendra K,Compilation,,06-17-2014 @ 23:03:00,Archies,Sugar Sugar,Bubblegum Classics v. 3,Varese Vintage,,live,y,
12323256,Kendra K,Feature,,06-17-2014 @ 23:00:00,Burnt Ones,Caterpillar,Gift,Castleface,,live,y,
12323006,Kendra K,Feature,,06-17-2014 @ 22:55:00,Ex Cult,Sid Vision,Midnight Passenger,Goner,,live,y,
12323002,Kendra K,Feature Single,,06-17-2014 @ 22:53:00,Yolks,$2 Out The Door,$2 out the door,Randy,,live,y,
12322993,Kendra K,Single,,06-17-2014 @ 22:50:00,Thee Tee Pees,Robot Love,Thee Tee Pees,Manglor Records,,live,y,
12322985,Kendra K,,,06-17-2014 @ 22:47:00,Leather Uppers,Mr. Googally Eyes,Okay Don't Say Hi,Past It Records,,live,y,
12322981,Kendra K,Compilation,,06-17-2014 @ 22:46:00,Hi-Fives,Now I Know,Flaming Burnout,Mans Ruin Records,,live,y,
12322969,Kendra K,,,06-17-2014 @ 22:45:00,Daggermen,I Wish You Were Mine,Introducing the Daggermen,Empire,,live,y,
12322940,Kendra K,Single,,06-17-2014 @ 22:37:00,Graham Day and the Fourfathers,Love Me Lies,Love Me Lies,State Records,,live,y,
12322934,Kendra K,,,06-17-2014 @ 22:34:00,Small Faces,Whatcha Gonna Do About It,From The Beginning,Deram,,live,y,
12322928,Kendra K,Compilation,,06-17-2014 @ 22:32:00,Brilliants,What You Gonna Do,Impressed!,Kent,,live,y,
12322927,Kendra K,Compilation,,06-17-2014 @ 22:29:00,Silhouettes,Get A Job,Original Hits,Liberty,,live,y,
12322910,Kendra K,Feature,,06-17-2014 @ 22:27:00,Wendy Rene,Wondering (When My Love Is Coming Home),After Laughter Comes Tears: Complete Stax &amp; Volt Singles and Rarities 1964-65,Light in the Attic,,live,y,
12322888,Kendra K,Feature,,06-17-2014 @ 22:20:00,Teen,Reconsider,The Way &amp; Color,Carpark,,live,y,
12322874,Kendra K,Compilation,,06-17-2014 @ 22:17:00,Farida International,Na Kenda (Afro-Acid Mix),The New Beat r/evolution,Nettwerk,,live,y,
12322873,Kendra K,,,06-17-2014 @ 22:13:00,Dead Prez,It's Bigger Than Hip Hop,Let's Get Free,Loud Records,,live,y,y
12322847,Kendra K,,,06-17-2014 @ 22:09:00,Plastic Little,The Jump Off,The Jump Off,Anything,,live,y,
12322846,Kendra K,Feature,,06-17-2014 @ 22:05:00,R.A. The Rugged Man,The Dangerous Three,Legends Never Die,Nature Sounds,,live,y,y
12322809,Kendra K,,,06-17-2014 @ 21:57:00,Elza Soares,Boato,Meus Momentos,EMI,,live,y,
12322808,Kendra K,,,06-17-2014 @ 21:54:00,Gilberto Gil,Soy Loco Por Ti America,Brazil Is Back,Braziloid,,live,y,
12322807,Kendra K,,,06-17-2014 @ 21:50:00,Heino,In Einer Bar In Mexico,In Einer Bar In Mexico,EMI,,live,y,
12322772,Kendra K,,,06-17-2014 @ 21:47:00,Jimmy Buffett,England,High Cumberland Jubilee,Barnaby,,live,y,y
12322765,Kendra K,,,06-17-2014 @ 21:43:00,England World Cup Squad 70,Back Home,Back Home,Pye,,live,y,
12322746,Kendra K,,,06-17-2014 @ 21:38:00,Thermals,I Don't Believe In You,Personal Life,Kill Rock Stars,,live,y,
12322742,Kendra K,Feature,,06-17-2014 @ 21:36:00,Trick Mammoth,Himalayas,Floristry,Fishrider,,live,y,
12322725,Kendra K,Feature,,06-17-2014 @ 21:33:00,Steinbecks,We Cannot Hope To Compete With Such Colours,Kick to Kick,Matinee,,live,y,
12322716,Kendra K,,,06-17-2014 @ 21:25:00,Alarm,Rescue Me,Electric Folklore,IRS,,live,y,y
12322675,Kendra K,,,06-17-2014 @ 21:17:00,Enon,Mr. Ratatatatat,Grass Geysers...Carbon Clouds,Touch and Go,,live,y,y
12322660,Kendra K,,,06-17-2014 @ 21:14:00,Girls Against Boy,Disco Six Six Six,House of GVSB,Touch and Go,,live,y,y
12322655,Kendra K,Feature,,06-17-2014 @ 21:10:00,Bronze,Almost,World Arena,Fun Not Fun,,live,y,
12322634,Kendra K,Single,,06-17-2014 @ 21:05:00,New Order,World In Motion (Subbuteo Mix),World In Motion,Qwest,,live,y,
12322628,Kendra K,,,06-17-2014 @ 21:03:00,Air Miami,World Cup Fever,me. me. me.,Teen Beat,,live,y,
12198282,Kendra K,,,05-30-2014 @ 11:57:00,Ex-Cult,Lights Out Club,Midnight Passenger,Goner,,live,y,
12198264,Kendra K,Feature Single,,05-30-2014 @ 11:52:00,Today's Hits,Why Baby, Why?,Sex Boys,Randy,,live,y,
12198248,Kendra K,,,05-30-2014 @ 11:50:00,Warm Soda,Save This Dance For Me,Young Reckless Hearts,Castle Face,,live,y,
12198238,Kendra K,,,05-30-2014 @ 11:48:00,Pizazz,Dudley Moore,Get Out of My House,Burger,,live,y,
12198237,Kendra K,,,05-30-2014 @ 11:45:00,Audacity,Garza,Mellow Cruisers,Burger,,live,y,
12198204,Kendra K,Feature Single,,05-30-2014 @ 11:43:00,Electric Eels,Splittery Splat,Jaguar Ride,Hozac,,live,y,
12198179,Kendra K,,,05-30-2014 @ 11:37:00,Polecats,Jeepster,Make A Circuit With Me,Mercury,,live,y,
12198173,Kendra K,,,05-30-2014 @ 11:35:00,Big Sandy and the Fly Rite Boys,Kaw-Liga,Fly Right With...,Wallyphonic,,live,y,
12198159,Kendra K,,,05-30-2014 @ 11:32:00,Roy Orbison,Chicken Hearted,The Original,Grudge,,live,y,
12198156,Kendra K,,,05-30-2014 @ 11:30:00,Roy Loney and the Phantom Movers,Chicken Run Around,The Scientific Bombs Away,Norton,,live,y,
12198140,Kendra K,,,05-30-2014 @ 11:27:00,Almighty Defenders,All My Loving,S/T,Vice,,live,y,
12198120,Kendra K,Feature,,05-30-2014 @ 11:25:00,Black Lips,Make You Mine,Underneath the Rainbow,Vice,,live,y,
12198097,Kendra K,,,05-30-2014 @ 11:19:00,Sir Douglas Quintet,We'll Never Tell,Is Back!,Sundazed,,live,y,
12198081,Kendra K,Compilation,,05-30-2014 @ 11:17:00,Germans,Oh La La,Beat Parade,Strasse Beat Records,,live,y,
12198064,Kendra K,Single,,05-30-2014 @ 11:14:00,David Bowie,Laughing Gnome,Laughing Gnome,Deram,,live,y,
12198049,Kendra K,Compilation,,05-30-2014 @ 11:10:00,Birds of Prey,City Lights,Joe Meek Freakbeat,Castle Music,,live,y,
12198039,Kendra K,Feature Compilation,,05-30-2014 @ 11:08:00,Donna King,Take Me Home,Wigan Casino Soul Club,Charly,,live,y,
12198030,Kendra K,Single,,05-30-2014 @ 11:06:00,Carl Carlton,Why Don't They Leave Us Alone,Why Don't They Leave Us Alone,Backbeat,,live,y,
12198018,Kendra K,,,05-30-2014 @ 11:03:00,Sam and Dave,Sweet Pain,Double Dynamite,Stax,,live,y,
12198016,Kendra K,,,05-30-2014 @ 11:01:00,Chambers Brothers,All Strung Out Over You,The Time Has Come,Columbia,,live,y,
12197970,Kendra K,Feature,,05-30-2014 @ 10:55:00,Coathangers,Springfield Cannonball,Suck My Shirt,Suicide Squeeze,,live,y,
12197915,Kendra K,,,05-30-2014 @ 10:52:00,Betty and the Werewolves,Paper Thin,Teatime Favourites,Damaged Goods,,live,y,
12197909,Kendra K,Single,,05-30-2014 @ 10:49:00,Tiger Trap,You And Me Hiding,Supercrush,K,,live,y,
12197896,Kendra K,Single,,05-30-2014 @ 10:46:00,Velocity Girl,My Forgotten Favourite,My Forgotten Favourite,Slumberland,,live,y,
